,close,date,high,low,market_cap,open,volume
0,0.097483,"Jun 08, 2018",0.106783,0.095701,"26,251,900",0.096453,"3,572,240"
1,0.095652,"Jun 07, 2018",0.099008,0.094577,"26,497,500",0.097355,"597,330"
2,0.097098,"Jun 06, 2018",0.098350,0.093888,"26,509,500",0.097399,"469,211"
3,0.097449,"Jun 05, 2018",0.099135,0.093051,"25,633,000",0.097152,"991,576"
4,0.097197,"Jun 04, 2018",0.107408,0.096143,"28,093,600",0.106478,"1,075,400"
5,0.106703,"Jun 03, 2018",0.107404,0.102881,"27,238,400",0.103237,"1,329,580"
6,0.102983,"Jun 02, 2018",0.103413,0.098551,"26,313,000",0.099730,"1,001,070"
7,0.099431,"Jun 01, 2018",0.101794,0.095695,"25,365,000",0.096137,"1,221,720"
8,0.096156,"May 31, 2018",0.097330,0.091314,"24,217,500",0.091787,"930,657"
9,0.092013,"May 30, 2018",0.097472,0.090094,"24,262,800",0.091959,"739,928"
10,0.092147,"May 29, 2018",0.093701,0.084233,"22,328,200",0.084627,"1,254,900"
11,0.084688,"May 28, 2018",0.093815,0.083124,"24,434,200",0.092609,"1,340,340"
12,0.092427,"May 27, 2018",0.094422,0.091082,"24,912,600",0.094422,"836,000"
13,0.094555,"May 26, 2018",0.098860,0.093770,"26,083,500",0.098860,"745,786"
14,0.098917,"May 25, 2018",0.102578,0.097154,"26,629,900",0.100931,"1,524,030"
15,0.100617,"May 24, 2018",0.100669,0.093052,"26,043,000",0.098706,"1,126,620"
16,0.098962,"May 23, 2018",0.108341,0.096082,"28,409,800",0.107677,"721,159"
17,0.107822,"May 22, 2018",0.122656,0.107585,"31,964,400",0.121379,"1,464,920"
18,0.121798,"May 21, 2018",0.131348,0.120619,"34,491,700",0.130976,"1,317,090"
19,0.131156,"May 20, 2018",0.133664,0.124143,"33,177,900",0.125987,"834,486"
20,0.126204,"May 19, 2018",0.128891,0.124309,"33,304,600",0.126468,"787,132"
21,0.126401,"May 18, 2018",0.127745,0.120163,"31,948,500",0.121319,"1,412,790"
22,0.121456,"May 17, 2018",0.135292,0.121113,"34,423,100",0.130716,"2,071,140"
23,0.130706,"May 16, 2018",0.134351,0.122321,"34,013,300",0.129160,"2,479,610"
24,0.129519,"May 15, 2018",0.141507,0.128760,"36,561,300",0.138835,"1,210,700"
25,0.138939,"May 14, 2018",0.143706,0.131538,"37,207,200",0.141288,"1,847,970"
26,0.141611,"May 13, 2018",0.149792,0.130153,"35,143,900",0.133453,"4,526,580"
27,0.132914,"May 12, 2018",0.162245,0.127788,"36,248,000",0.137645,"17,755,200"
28,0.137559,"May 11, 2018",0.144219,0.122458,"37,512,100",0.142445,"1,922,070"
29,0.142583,"May 10, 2018",0.164044,0.142501,"39,917,800",0.151581,"2,552,300"
30,0.151622,"May 09, 2018",0.162427,0.146714,"42,774,000",0.162427,"2,666,340"
31,0.162635,"May 08, 2018",0.181845,0.155531,"45,733,000",0.173663,"3,381,750"
32,0.172711,"May 07, 2018",0.181072,0.150859,"44,286,600",0.168171,"5,306,170"
33,0.168258,"May 06, 2018",0.190793,0.164184,"49,841,900",0.189266,"2,718,290"
34,0.188797,"May 05, 2018",0.205517,0.183918,"53,962,800",0.204914,"4,179,560"
35,0.205837,"May 04, 2018",0.223119,0.193268,"51,402,600",0.195192,"5,266,390"
36,0.193978,"May 03, 2018",0.206508,0.188954,"54,286,000",0.206142,"7,013,140"
37,0.205741,"May 02, 2018",0.223289,0.179734,"50,321,300",0.191086,"20,505,900"
38,0.189512,"May 01, 2018",0.194380,0.138663,"41,425,100",0.157305,"21,801,200"
39,0.158366,"Apr 30, 2018",0.171383,0.137939,"36,413,000",0.138272,"11,670,400"
40,0.137823,"Apr 29, 2018",0.142547,0.127222,"36,719,700",0.139436,"3,307,520"
41,0.139190,"Apr 28, 2018",0.149760,0.120459,"31,722,100",0.120459,"2,965,990"
42,0.120934,"Apr 27, 2018",0.129751,0.120934,"32,962,800",0.126128,"2,280,140"
43,0.126364,"Apr 26, 2018",0.126398,0.113025,"29,947,900",0.114592,"2,027,030"
44,0.113685,"Apr 25, 2018",0.143970,0.110364,"37,625,500",0.143970,"4,357,290"
45,0.144845,"Apr 24, 2018",0.147321,0.131302,"34,314,800",0.131302,"4,250,320"
46,0.130978,"Apr 23, 2018",0.137458,0.126017,"33,143,500",0.126820,"3,017,050"
47,0.127358,"Apr 22, 2018",0.139619,0.115418,"30,792,600",0.117824,"5,453,970"
48,0.118345,"Apr 21, 2018",0.126837,0.110573,"32,810,200",0.125544,"3,340,230"
49,0.125263,"Apr 20, 2018",0.132840,0.108827,"29,785,200",0.113970,"6,269,550"
50,0.114082,"Apr 19, 2018",0.114165,0.107128,"28,215,900",0.107965,"2,068,010"
51,0.107871,"Apr 18, 2018",0.110144,0.098735,"25,898,400",0.099097,"2,815,880"
52,0.099008,"Apr 17, 2018",0.103571,0.096900,"25,765,000",0.098587,"3,418,850"
53,0.098662,"Apr 16, 2018",0.104102,0.096037,"26,846,700",0.102726,"1,537,040"
54,0.102716,"Apr 15, 2018",0.103968,0.098215,"25,667,800",0.098215,"1,862,690"
55,0.098313,"Apr 14, 2018",0.101366,0.096476,"25,452,700",0.097371,"1,708,320"
56,0.097588,"Apr 13, 2018",0.104268,0.093024,"25,190,900",0.096332,"2,691,360"
57,0.096248,"Apr 12, 2018",0.096759,0.084353,"23,237,200",0.088861,"2,886,350"
58,0.088630,"Apr 11, 2018",0.090426,0.083948,"22,426,000",0.085759,"2,393,140"
59,0.085908,"Apr 10, 2018",0.087579,0.081528,"21,431,000",0.081954,"1,398,040"
60,0.081875,"Apr 09, 2018",0.089907,0.080619,"22,974,000",0.088361,"2,529,820"
61,0.088233,"Apr 08, 2018",0.090694,0.086776,"22,337,300",0.087597,"1,503,230"
62,0.087437,"Apr 07, 2018",0.094802,0.083397,"21,755,900",0.085317,"5,435,830"
63,0.085257,"Apr 06, 2018",0.097643,0.074266,"19,352,800",0.075894,"10,928,200"
64,0.076296,"Apr 05, 2018",0.076296,0.068300,"18,026,300",0.070691,"2,394,060"
65,0.070787,"Apr 04, 2018",0.082079,0.069745,"20,895,000",0.081941,"2,382,540"
66,0.081873,"Apr 03, 2018",0.083153,0.070616,"18,205,100",0.071392,"1,779,740"
67,0.071456,"Apr 02, 2018",0.071880,0.066667,"17,039,600",0.066822,"1,963,170"
68,0.066689,"Apr 01, 2018",0.071716,0.062324,"17,758,600",0.071034,"1,949,850"
69,0.070705,"Mar 31, 2018",0.074059,0.068741,"17,185,400",0.068741,"1,581,490"
70,0.068657,"Mar 30, 2018",0.074331,0.065948,"18,111,100",0.072445,"2,211,300"
71,0.072425,"Mar 29, 2018",0.086424,0.071397,"21,449,400",0.085798,"2,228,410"
72,0.085890,"Mar 28, 2018",0.096643,0.079169,"20,134,600",0.080538,"4,098,440"
73,0.081558,"Mar 27, 2018",0.088802,0.076791,"20,721,800",0.082887,"3,642,350"
74,0.081909,"Mar 26, 2018",0.093354,0.076299,"22,919,200",0.091677,"2,087,160"
75,0.092115,"Mar 25, 2018",0.096372,0.088396,"23,335,100",0.093341,"2,430,900"
76,0.094868,"Mar 24, 2018",0.099579,0.089769,"22,476,000",0.089904,"1,923,050"
77,0.089057,"Mar 23, 2018",0.095675,0.085292,"23,049,100",0.092196,"3,033,570"
78,0.092224,"Mar 22, 2018",0.102832,0.088691,"22,261,900",0.089048,"3,667,790"
79,0.088957,"Mar 21, 2018",0.112180,0.081111,"21,231,900",0.084927,"4,524,020"
80,0.084902,"Mar 20, 2018",0.088581,0.073926,"19,238,900",0.076956,"1,030,420"
81,0.076229,"Mar 19, 2018",0.078091,0.070201,"17,550,300",0.070201,"1,169,540"
82,0.070468,"Mar 18, 2018",0.071872,0.059671,"17,167,400",0.068670,"1,440,690"
83,0.068634,"Mar 17, 2018",0.075588,0.067898,"18,857,200",0.075429,"439,004"
84,0.075321,"Mar 16, 2018",0.078972,0.071231,"18,797,000",0.075188,"965,686"
85,0.074589,"Mar 15, 2018",0.088412,0.067872,"18,072,700",0.072291,"3,153,490"
86,0.072255,"Mar 14, 2018",0.086313,0.070248,"20,681,000",0.082724,"1,013,980"
87,0.083172,"Mar 13, 2018",0.085511,0.080310,"20,621,200",0.082485,"1,082,410"
88,0.083462,"Mar 12, 2018",0.093105,0.079614,"21,929,200",0.087717,"985,242"
89,0.087896,"Mar 11, 2018",0.088631,0.074735,"19,906,000",0.079624,"2,098,090"
90,0.079870,"Mar 10, 2018",0.093878,0.079798,"21,166,000",0.084664,"2,844,450"
91,0.084599,"Mar 09, 2018",0.085817,0.072846,"21,381,100",0.085524,"1,298,050"
92,0.086003,"Mar 08, 2018",0.099636,0.084795,"22,988,900",0.091956,"2,369,130"
93,0.092088,"Mar 07, 2018",0.109652,0.085860,"26,519,000",0.106076,"3,193,580"
94,0.105782,"Mar 06, 2018",0.123055,0.104845,"30,075,800",0.123055,"6,033,280"
95,0.123440,"Mar 05, 2018",0.126575,0.121646,"30,511,400",0.124837,"505,971"
96,0.124103,"Mar 04, 2018",0.128660,0.123140,"30,882,900",0.126358,"616,210"
97,0.126647,"Mar 03, 2018",0.130166,0.125159,"30,691,200",0.125573,"456,672"
98,0.125657,"Mar 02, 2018",0.134317,0.122761,"32,256,200",0.131976,"645,579"
99,0.132027,"Mar 01, 2018",0.133271,0.120955,"29,846,900",0.122119,"1,181,760"
100,0.121396,"Feb 28, 2018",0.132309,0.121157,"31,046,100",0.127025,"1,250,630"
101,0.127578,"Feb 27, 2018",0.132910,0.126100,"31,308,100",0.128097,"1,192,740"
102,0.128247,"Feb 26, 2018",0.131100,0.120782,"31,489,600",0.128840,"1,418,230"
103,0.128298,"Feb 25, 2018",0.143618,0.124127,"33,667,100",0.137749,"6,172,840"
104,0.141509,"Feb 24, 2018",0.152005,0.116571,"30,176,000",0.123465,"4,674,360"
105,0.123788,"Feb 23, 2018",0.156467,0.117061,"29,511,000",0.120744,"3,514,270"
106,0.120392,"Feb 22, 2018",0.140979,0.116405,"31,707,400",0.129731,"1,046,330"
107,0.129627,"Feb 21, 2018",0.142459,0.124175,"34,122,000",0.139610,"755,623"
108,0.138037,"Feb 20, 2018",0.160003,0.138037,"36,532,500",0.157851,"1,740,210"
109,0.157310,"Feb 19, 2018",0.163368,0.149831,"35,182,100",0.152016,"1,543,630"
110,0.152559,"Feb 18, 2018",0.180989,0.152559,"41,271,900",0.178330,"3,471,530"
111,0.178318,"Feb 17, 2018",0.188707,0.164547,"38,804,200",0.167667,"3,196,760"
