,close,date,high,low,market_cap,open,volume
0,0.026856,"Jun 08, 2018",0.061714,0.026031,"16,138,100",0.026897,"230,430"
1,0.026876,"Jun 07, 2018",0.030340,0.026485,"17,561,300",0.029269,"475,464"
2,0.029395,"Jun 06, 2018",0.031296,0.028515,"17,568,600",0.029281,"319,825"
3,0.029365,"Jun 05, 2018",0.029887,0.026114,"17,257,600",0.028763,"547,496"
4,0.028710,"Jun 04, 2018",0.031803,0.027995,"18,817,200",0.031362,"357,022"
5,0.031496,"Jun 03, 2018",0.032613,0.031026,"18,731,800",0.031220,"60,849"
6,0.031484,"Jun 02, 2018",0.031484,0.029951,"18,374,500",0.030624,"45,559"
7,0.030637,"Jun 01, 2018",0.031422,0.029958,"18,596,500",0.030994,"64,133"
8,0.030969,"May 31, 2018",0.031541,0.029297,"17,953,600",0.029923,"50,095"
9,0.029930,"May 30, 2018",0.047940,0.028925,"18,001,200",0.030002,"98,916"
10,0.029983,"May 29, 2018",0.030831,0.027065,"16,445,600",0.027409,"72,682"
11,0.027766,"May 28, 2018",0.031632,0.027279,"18,550,300",0.030917,"109,520"
12,0.030910,"May 27, 2018",0.031816,0.030496,"18,661,000",0.031102,"44,549"
13,0.031079,"May 26, 2018",0.032430,0.030891,"19,266,300",0.032111,"40,317"
14,0.032152,"May 25, 2018",0.033795,0.031238,"19,901,000",0.033168,"53,013"
15,0.033256,"May 24, 2018",0.034789,0.029396,"19,021,400",0.031702,"207,750"
16,0.031741,"May 23, 2018",0.039110,0.030996,"21,505,000",0.035842,"193,768"
17,0.035880,"May 22, 2018",0.041102,0.035522,"24,566,700",0.040944,"261,887"
18,0.040952,"May 21, 2018",0.042694,0.039877,"25,598,300",0.042664,"199,914"
19,0.042610,"May 20, 2018",0.043378,0.040677,"24,758,300",0.041264,"120,512"
20,0.041234,"May 19, 2018",0.044277,0.040989,"25,714,400",0.042857,"265,774"
21,0.042864,"May 18, 2018",0.043788,0.039329,"24,576,000",0.040960,"269,212"
